City,Date,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Mean Apparent Temp (°C),Sunrise,Sunset,Max Wind Speed (10m) (km/h),Max Wind Gusts (10m) (km/h),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),PM10,PM2.5,NO,NO2,O3,SO2,CO,NH3,AQI
Islamabad,2024-04-02,26.1,16.2,21.3,25.5,14.1,20.1,2024-04-02T05:54,2024-04-02T18:29,12.0,24.8,324,22.06,102.69833333333334,82.56166666666665,29.223750000000006,81.19124999999998,58.68125,14.916249999999998,2715.9045833333334,54.864583333333336,4.583333333333333
Islamabad,2024-04-03,24.2,14.6,19.2,23.0,11.6,17.6,2024-04-03T05:52,2024-04-03T18:30,24.5,45.0,53,17.77,66.95083333333334,52.26499999999999,35.02125000000001,57.574583333333344,59.17416666666667,11.38583333333333,2286.9895833333335,33.818333333333335,3.6666666666666665
Islamabad,2024-04-04,25.9,14.7,19.9,24.5,12.0,18.6,2024-04-04T05:51,2024-04-04T18:31,17.3,33.1,328,21.04,66.6025,50.64125000000001,9.59125,54.19083333333334,65.5775,8.2975,1697.0241666666664,29.028750000000002,3.9166666666666665
Islamabad,2024-04-05,27.2,15.5,20.8,25.2,14.1,19.3,2024-04-05T05:50,2024-04-05T18:31,15.5,31.0,328,23.18,80.78083333333332,61.095416666666665,24.505,76.27416666666666,65.42083333333333,11.734166666666667,2366.40375,50.33625,4.208333333333333
Islamabad,2024-04-06,28.0,17.5,22.5,26.2,14.9,20.4,2024-04-06T05:48,2024-04-06T18:32,16.1,31.3,335,23.39,57.64083333333334,43.11458333333334,12.698333333333336,54.13333333333333,54.177916666666654,7.380833333333334,1664.0625,43.952499999999986,3.6666666666666665
Islamabad,2024-04-07,29.4,16.7,23.3,28.1,13.9,21.3,2024-04-07T05:47,2024-04-07T18:33,15.2,28.1,330,23.52,54.05833333333334,40.065,12.12916666666667,51.14000000000001,55.41791666666665,8.044583333333334,1581.868333333333,42.98958333333332,3.625
Islamabad,2024-04-08,29.8,18.3,23.6,28.5,15.5,21.9,2024-04-08T05:46,2024-04-08T18:34,12.7,27.0,334,23.94,73.8225,56.309999999999995,20.205416666666665,68.64166666666667,53.38875000000001,12.006250000000001,2146.6608333333334,52.23916666666665,4.166666666666667
Islamabad,2024-04-09,30.9,16.9,25.3,30.5,14.1,23.4,2024-04-09T05:44,2024-04-09T18:34,13.1,27.7,333,22.87,87.48583333333335,65.78291666666667,36.950833333333335,82.24000000000001,53.025,17.364583333333336,2809.0870833333333,62.89291666666667,4.291666666666667
Islamabad,2024-04-10,29.8,21.1,25.4,30.3,18.9,23.6,2024-04-10T05:43,2024-04-10T18:35,19.6,38.9,65,19.57,64.43708333333332,48.36499999999999,22.792083333333327,64.88333333333331,49.62958333333333,13.814166666666665,2147.0791666666673,49.232916666666675,3.5
Islamabad,2024-04-11,28.1,17.4,23.1,28.9,16.1,22.0,2024-04-11T05:42,2024-04-11T18:36,20.4,44.3,10,20.56,54.84124999999998,38.02166666666667,11.480000000000002,56.95708333333332,66.28125000000001,14.631666666666668,1728.1766666666663,40.28333333333333,3.4583333333333335
Islamabad,2024-04-12,30.2,18.4,24.7,29.9,16.8,23.8,2024-04-12T05:41,2024-04-12T18:37,20.1,37.1,26,19.49,46.45208333333334,31.22833333333334,8.017499999999998,49.50208333333334,57.74125000000001,11.349166666666669,1445.015833333333,26.583333333333332,3.0
Islamabad,2024-04-13,24.5,16.0,18.6,22.9,15.8,18.0,2024-04-13T05:39,2024-04-13T18:37,23.7,50.0,335,5.11,34.03458333333333,29.31541666666666,0.40833333333333327,34.48666666666666,78.42500000000003,9.187083333333332,1028.8958333333333,13.081666666666669,2.8333333333333335
Islamabad,2024-04-14,22.2,15.1,18.6,22.9,15.8,19.0,2024-04-14T05:38,2024-04-14T18:38,19.5,38.2,79,13.81,62.587499999999984,53.086249999999986,15.271249999999997,67.8525,45.24166666666667,9.245833333333332,2111.753333333334,31.06375,3.8333333333333335
Islamabad,2024-04-15,22.2,16.4,18.4,23.7,16.3,18.9,2024-04-15T05:37,2024-04-15T18:39,18.6,38.9,63,8.47,73.49,61.32,7.26,64.43,0.65,7.27,2216.34,20.01,4.0
Islamabad,2024-04-16,24.8,13.3,19.0,24.8,12.9,18.9,2024-04-16T05:36,2024-04-16T18:40,16.8,32.4,327,23.72,39.60521739130434,31.83869565217391,4.317391304347826,35.036521739130436,81.19999999999997,10.075652173913044,1217.5926086956522,13.856956521739132,3.347826086956522
Islamabad,2024-04-17,26.8,16.7,22.1,27.7,16.0,22.3,2024-04-17T05:34,2024-04-17T18:40,15.6,29.9,328,22.55,91.8975,74.27666666666666,20.331666666666667,90.6391666666667,71.18416666666667,16.575833333333332,2551.516666666667,47.87166666666666,4.291666666666667
Islamabad,2024-04-18,26.4,17.0,20.9,25.8,17.3,21.0,2024-04-18T05:33,2024-04-18T18:41,17.2,32.4,57,6.71,44.779166666666676,36.91291666666666,3.4737500000000003,44.83708333333333,59.98833333333334,12.331249999999997,1370.190833333333,18.255,3.1666666666666665
Islamabad,2024-04-19,21.8,14.7,18.0,21.8,14.5,18.2,2024-04-19T05:32,2024-04-19T18:42,20.9,48.6,38,9.19,24.670416666666668,20.097083333333337,6.768750000000001,41.91,39.07999999999999,8.74708333333333,1229.7229166666668,8.808750000000002,2.3333333333333335
Islamabad,2024-04-20,22.9,13.9,18.1,24.3,14.0,18.3,2024-04-20T05:31,2024-04-20T18:43,19.1,36.7,325,19.88,25.12833333333333,19.430416666666666,1.831666666666666,27.75333333333333,74.25250000000001,8.990416666666667,895.9370833333331,11.889999999999999,2.625
Islamabad,2024-04-21,27.7,15.0,20.8,29.8,14.7,21.4,2024-04-21T05:30,2024-04-21T18:43,13.0,24.1,337,23.42,66.86333333333334,52.77875,17.159166666666664,53.515833333333326,56.584583333333335,10.399583333333334,1918.7141666666664,27.657083333333333,3.875
Islamabad,2024-04-22,25.6,20.1,22.9,28.5,20.4,23.6,2024-04-22T05:29,2024-04-22T18:44,10.9,23.8,6,19.86,82.56500000000001,64.62083333333334,31.829583333333336,66.23208333333335,56.86458333333332,15.28416666666667,2359.0325,51.0325,4.291666666666667
Islamabad,2024-04-23,28.7,19.4,23.4,29.4,19.2,23.5,2024-04-23T05:27,2024-04-23T18:45,10.5,23.4,337,22.24,108.26416666666667,87.20541666666666,27.818750000000005,101.40666666666668,58.03124999999999,21.086249999999996,2993.50375,65.06041666666668,4.583333333333333
Islamabad,2024-04-24,28.5,18.7,24.4,29.5,17.5,24.6,2024-04-24T05:26,2024-04-24T18:46,13.1,27.4,332,22.27,87.63291666666667,69.31791666666666,31.065833333333334,82.17958333333333,61.42541666666667,17.484583333333337,2585.45125,56.928333333333335,4.5
Islamabad,2024-04-25,30.2,22.1,25.8,31.2,21.1,25.8,2024-04-25T05:25,2024-04-25T18:47,13.7,24.8,333,23.0,71.94166666666668,57.75083333333333,16.966666666666665,51.88,66.11125,8.399166666666666,1798.967083333333,35.40708333333333,4.208333333333333
Islamabad,2024-04-26,28.3,18.4,21.8,30.8,18.4,22.1,2024-04-26T05:24,2024-04-26T18:47,19.2,36.4,352,17.69,38.48458333333333,29.20958333333333,1.5708333333333335,38.27833333333333,71.25791666666667,10.418333333333331,1185.7754166666668,20.72583333333333,3.0
Islamabad,2024-04-27,21.4,16.7,18.7,23.0,15.9,19.0,2024-04-27T05:23,2024-04-27T18:48,14.0,27.7,32,10.72,17.888333333333332,14.215000000000002,1.0350000000000001,30.626250000000002,75.03666666666666,8.558749999999998,908.8708333333335,9.710833333333337,2.625
Islamabad,2024-04-28,24.1,16.0,18.9,24.3,15.5,18.6,2024-04-28T05:22,2024-04-28T18:49,16.6,37.8,84,19.12,26.116666666666664,20.620416666666664,10.457083333333335,33.61958333333333,78.80833333333332,8.781250000000002,1237.0941666666668,16.555416666666666,2.9166666666666665
Islamabad,2024-04-29,21.8,13.8,17.5,22.1,12.9,17.3,2024-04-29T05:21,2024-04-29T18:50,17.9,34.6,39,16.59,53.945833333333326,42.24125,34.53333333333333,51.643750000000004,52.34666666666667,13.039166666666668,2159.3170833333334,17.326249999999998,3.2916666666666665
Islamabad,2024-04-30,21.7,11.9,16.9,20.4,10.3,15.5,2024-04-30T05:20,2024-04-30T18:50,22.2,40.7,328,22.21,45.38249999999999,36.757083333333334,6.944583333333334,41.731249999999996,56.47,8.924166666666665,1361.845833333333,14.809583333333329,3.2083333333333335
Islamabad,2024-05-01,24.9,14.5,19.8,24.7,13.1,18.9,2024-05-01T05:19,2024-05-01T18:51,10.5,22.7,322,25.7,52.57041666666668,42.165416666666665,16.45958333333333,52.91416666666667,60.40500000000001,8.94708333333333,1750.4299999999996,21.702916666666667,3.7083333333333335
Islamabad,2024-05-02,27.5,16.7,22.0,28.4,14.7,21.5,2024-05-02T05:18,2024-05-02T18:52,12.2,24.8,338,25.67,61.34624999999999,47.80458333333333,15.356250000000001,63.63999999999999,65.47916666666667,10.540416666666665,1902.58,27.152499999999993,3.875
Islamabad,2024-05-03,27.3,18.5,22.5,29.0,18.1,23.1,2024-05-03T05:17,2024-05-03T18:53,13.0,27.0,330,13.83,70.12333333333332,53.87083333333334,6.081666666666667,51.737083333333324,85.97625000000001,9.522083333333333,1584.6500000000003,20.38208333333333,4.0
Islamabad,2024-05-04,28.7,16.5,22.0,28.9,15.9,21.9,2024-05-04T05:16,2024-05-04T18:53,25.6,45.7,346,20.82,38.017916666666665,27.88416666666667,1.5479166666666666,26.186250000000005,94.36958333333335,5.8237499999999995,972.9870833333333,11.077083333333334,3.0833333333333335
Islamabad,2024-05-05,29.1,17.8,23.7,29.9,17.3,23.9,2024-05-05T05:15,2024-05-05T18:54,16.1,31.3,328,25.14,45.687083333333334,28.322916666666668,6.293333333333332,34.84916666666667,67.01291666666667,5.080833333333332,1174.9270833333333,13.843333333333334,3.125
Islamabad,2024-05-06,31.7,20.9,26.3,33.8,20.7,27.2,2024-05-06T05:14,2024-05-06T18:55,14.2,28.1,328,25.17,64.35333333333332,41.73041666666666,14.702499999999999,54.536249999999995,69.5075,9.317499999999997,1762.6679166666665,17.664583333333333,3.6666666666666665
Islamabad,2024-05-07,33.2,22.2,27.6,34.4,20.4,27.6,2024-05-07T05:13,2024-05-07T18:56,14.5,28.4,336,25.83,54.35291666666666,38.34375,12.776666666666666,58.05291666666667,72.33208333333333,8.195416666666665,1683.5337499999996,18.860416666666666,3.5833333333333335
Islamabad,2024-05-08,35.3,22.5,29.1,37.6,21.3,29.6,2024-05-08T05:12,2024-05-08T18:57,12.0,20.2,347,25.64,58.043749999999996,44.816666666666656,14.725416666666673,64.52541666666666,79.67333333333335,11.579583333333332,1912.0375000000004,20.265833333333333,3.9166666666666665
Islamabad,2024-05-09,35.1,24.8,30.1,37.1,23.2,29.7,2024-05-09T05:11,2024-05-09T18:57,24.6,43.6,91,25.35,71.90291666666667,54.859166666666674,12.296666666666667,80.50750000000001,74.05708333333332,14.789583333333335,2380.1716666666666,30.324583333333337,4.166666666666667
Islamabad,2024-05-10,32.7,24.0,28.4,36.7,23.7,29.4,2024-05-10T05:11,2024-05-10T18:58,12.0,28.4,343,19.67,46.930416666666666,34.46458333333333,4.968750000000001,52.18333333333334,75.46749999999999,8.704166666666667,1454.3341666666668,15.468749999999998,3.3333333333333335
Islamabad,2024-05-11,32.5,22.6,26.8,34.5,22.1,28.0,2024-05-11T05:10,2024-05-11T18:59,23.9,31.0,336,22.4,42.52958333333333,30.133333333333336,13.322499999999998,55.915,73.1125,8.43125,1717.050416666667,17.873749999999998,3.25
Islamabad,2024-05-12,28.0,19.4,24.0,31.1,19.3,24.6,2024-05-12T05:09,2024-05-12T19:00,26.4,52.2,36,22.67,44.99000000000001,32.665416666666665,14.59708333333333,52.54750000000001,62.4025,9.964583333333335,1780.3304166666667,21.545416666666668,3.1666666666666665
Islamabad,2024-05-13,31.1,19.4,25.5,30.5,18.3,24.8,2024-05-13T05:08,2024-05-13T19:00,15.1,30.6,330,26.04,39.58625,28.613749999999996,7.864166666666667,49.824999999999996,70.12875000000001,7.773749999999999,1440.7037500000004,15.705416666666665,3.3333333333333335
Islamabad,2024-05-14,33.9,20.7,27.8,33.6,18.6,26.9,2024-05-14T05:08,2024-05-14T19:01,13.2,27.0,337,26.25,42.23791666666667,30.03083333333333,11.425416666666663,53.60458333333333,69.40333333333334,7.634166666666666,1539.4491666666663,17.619583333333335,3.4166666666666665
Islamabad,2024-05-15,37.3,21.9,30.6,38.7,19.9,29.6,2024-05-15T05:07,2024-05-15T19:02,16.2,30.2,19,24.96,64.46,43.70083333333333,12.521250000000002,71.57208333333334,81.84166666666665,13.64458333333333,2065.0216666666665,25.275000000000006,3.875
Islamabad,2024-05-16,36.9,23.8,31.5,37.7,22.2,30.6,2024-05-16T05:06,2024-05-16T19:02,32.4,58.7,328,21.92,63.75708333333333,40.60208333333333,11.729166666666666,60.370000000000005,66.37208333333332,8.54875,1750.4295833333335,21.72875,3.6666666666666665
Islamabad,2024-05-17,36.8,25.0,31.0,37.9,23.4,29.9,2024-05-17T05:05,2024-05-17T19:03,23.1,44.6,332,23.14,51.66625,30.953333333333337,9.755833333333333,45.92625,81.33708333333333,7.706666666666667,1406.0741666666665,14.075833333333334,3.3333333333333335
Islamabad,2024-05-18,36.3,25.4,30.3,37.1,24.9,29.9,2024-05-18T05:05,2024-05-18T19:04,20.2,40.3,336,23.08,27.9375,16.276666666666667,0.6325,24.225416666666664,81.94208333333334,4.6345833333333335,760.6141666666666,11.001666666666667,2.5416666666666665
Islamabad,2024-05-19,37.0,25.2,31.7,37.2,24.1,30.6,2024-05-19T05:04,2024-05-19T19:05,19.2,37.1,327,23.38,37.847500000000004,24.602500000000003,6.828333333333334,48.41625,65.86250000000001,6.887083333333332,1301.3491666666669,18.73875,3.0
Islamabad,2024-05-20,37.4,25.1,31.5,37.6,23.6,30.4,2024-05-20T05:04,2024-05-20T19:05,20.2,43.2,323,24.05,44.98166666666666,30.496249999999993,15.145416666666668,49.251666666666665,61.78874999999999,8.840416666666668,1572.1312499999997,19.125,3.4166666666666665
Islamabad,2024-05-21,36.9,26.4,31.9,36.7,24.7,30.6,2024-05-21T05:03,2024-05-21T19:06,15.6,32.4,320,25.69,40.155833333333334,26.91416666666667,7.678333333333332,45.41583333333333,74.54791666666667,7.716249999999999,1281.1816666666666,14.778333333333336,3.1666666666666665
Islamabad,2024-05-22,39.8,26.4,33.7,40.4,24.6,32.5,2024-05-22T05:02,2024-05-22T19:07,14.5,30.2,343,25.88,53.753750000000004,37.277916666666655,12.760416666666664,63.279583333333335,77.6125,12.717083333333333,1808.4250000000002,22.44416666666667,3.5416666666666665
Islamabad,2024-05-23,39.9,29.5,34.3,39.6,26.4,32.7,2024-05-23T05:02,2024-05-23T19:08,13.5,30.2,356,25.25,60.42041666666666,40.49166666666667,13.176250000000001,72.71250000000002,76.0825,14.625833333333333,2039.292916666667,23.78333333333333,3.7916666666666665
Islamabad,2024-05-24,38.4,25.8,33.5,38.7,24.6,32.1,2024-05-24T05:01,2024-05-24T19:08,20.6,47.9,340,23.64,62.06291666666666,37.66791666666667,7.9175,53.82375,88.24916666666665,11.365000000000002,1567.4045833333332,16.853333333333328,3.625
Islamabad,2024-05-25,36.9,26.3,32.1,36.8,25.4,31.3,2024-05-25T05:01,2024-05-25T19:09,17.4,34.2,325,25.99,51.9175,25.92791666666666,2.39875,35.899166666666666,84.00291666666665,5.9554166666666655,999.6895833333333,14.740833333333333,3.25
Islamabad,2024-05-26,38.7,27.3,32.9,38.5,26.1,31.7,2024-05-26T05:01,2024-05-26T19:10,17.4,35.3,321,26.13,38.24333333333334,21.94458333333333,0.7591666666666669,30.45833333333333,102.54291666666666,5.8379166666666675,841.2800000000002,11.58375,3.0833333333333335
Islamabad,2024-05-27,39.0,26.4,32.7,37.7,24.0,30.6,2024-05-27T05:00,2024-05-27T19:10,17.9,34.9,320,26.74,36.911249999999995,25.29375,8.270416666666668,51.835416666666674,91.84083333333332,9.792499999999999,1446.9629166666666,17.94583333333333,3.2916666666666665
Islamabad,2024-05-28,38.6,26.0,32.4,36.4,23.3,29.8,2024-05-28T05:00,2024-05-28T19:11,19.1,37.4,316,26.9,28.415416666666676,18.219583333333336,1.78625,34.63333333333333,113.29291666666667,6.734583333333333,947.3954166666666,11.806666666666665,3.2083333333333335
Islamabad,2024-05-29,38.6,26.4,32.1,37.2,22.4,29.4,2024-05-29T04:59,2024-05-29T19:12,21.6,40.0,322,26.37,38.71958333333334,25.04875,6.798750000000001,44.77875,102.41916666666667,8.937916666666665,1314.8391666666666,14.837499999999999,3.375
Islamabad,2024-05-30,38.7,25.9,32.4,38.3,22.8,30.2,2024-05-30T04:59,2024-05-30T19:12,15.3,30.2,321,26.55,44.87833333333334,30.978333333333335,7.59625,53.85,94.75791666666669,9.680833333333332,1552.5224999999998,19.070833333333333,3.7083333333333335
Islamabad,2024-05-31,39.6,24.1,33.5,39.2,21.5,30.7,2024-05-31T04:59,2024-05-31T19:13,23.1,40.7,337,25.87,47.335416666666674,35.27000000000001,2.734166666666667,48.53458333333334,123.41375,11.46583333333333,1378.2579166666667,16.221666666666664,3.5833333333333335
Islamabad,2024-06-01,39.5,24.8,32.9,37.1,22.6,30.4,2024-06-01T04:58,2024-06-01T19:13,17.6,38.5,335,25.75,28.03208333333333,19.830833333333327,2.8129166666666663,46.03083333333333,92.70625000000001,6.997916666666666,1174.0929166666667,14.477083333333335,3.25
Islamabad,2024-06-02,39.9,30.4,35.1,39.0,28.0,33.0,2024-06-02T04:58,2024-06-02T19:14,13.7,28.8,351,26.04,38.37666666666667,28.44708333333334,3.995416666666666,53.51166666666666,100.81333333333335,9.596250000000003,1397.1720833333331,18.34,3.3333333333333335
Islamabad,2024-06-03,40.3,27.3,34.4,41.0,25.0,33.1,2024-06-03T04:58,2024-06-03T19:14,23.4,41.4,194,24.07,55.162499999999994,36.36333333333334,13.65375,82.39041666666667,87.63416666666667,15.15625,2080.3212500000004,26.122500000000002,3.7916666666666665
Islamabad,2024-06-04,38.8,29.3,33.0,39.8,27.9,32.2,2024-06-04T04:58,2024-06-04T19:15,25.3,58.3,62,21.2,40.47291666666666,22.826666666666668,3.684166666666666,31.867499999999996,98.62958333333336,8.590833333333334,933.0712500000001,12.496250000000002,2.9583333333333335
Islamabad,2024-06-05,36.3,24.3,31.6,35.1,24.9,30.5,2024-06-05T04:57,2024-06-05T19:15,26.0,47.5,42,20.01,29.28958333333333,16.79875,4.524583333333331,30.020416666666666,82.85791666666667,7.268333333333335,908.3149999999999,12.876666666666665,2.5833333333333335
Islamabad,2024-06-06,33.5,23.0,26.6,36.0,23.3,27.0,2024-06-06T04:57,2024-06-06T19:16,31.7,55.1,359,21.14,39.53083333333334,26.88708333333334,23.97,61.666666666666664,59.267083333333325,8.480833333333333,1926.3629166666667,17.833333333333332,2.9583333333333335
Islamabad,2024-06-07,34.0,21.8,27.0,35.1,22.2,27.2,2024-06-07T04:57,2024-06-07T19:17,15.8,31.0,337,22.54,32.42333333333334,23.64458333333333,13.071250000000001,56.767500000000005,70.09791666666668,9.045833333333336,1563.2299999999998,18.572916666666668,3.25
Islamabad,2024-06-08,34.8,22.7,29.1,34.4,22.6,28.5,2024-06-08T04:57,2024-06-08T19:17,16.4,32.4,326,25.51,28.221666666666664,19.37125,3.8629166666666666,45.470833333333324,74.78458333333334,6.250833333333335,1184.38375,17.46125,3.25
Islamabad,2024-06-09,35.5,23.4,30.0,34.4,22.3,28.7,2024-06-09T04:57,2024-06-09T19:17,16.3,32.8,315,25.81,31.156666666666666,21.55666666666666,5.081250000000001,48.160000000000004,73.00083333333332,6.69625,1234.3133333333333,21.687916666666666,3.2916666666666665
Islamabad,2024-06-10,37.8,25.8,32.3,36.3,23.3,30.7,2024-06-10T04:57,2024-06-10T19:18,17.7,35.3,313,24.8,36.15541666666667,26.424166666666665,9.297083333333333,63.26541666666666,75.60208333333334,9.08,1568.655,27.177083333333332,3.375
Islamabad,2024-06-11,39.0,26.8,33.3,37.8,24.7,32.0,2024-06-11T04:57,2024-06-11T19:18,14.7,30.6,314,25.54,36.51291666666666,27.239166666666673,11.582916666666664,66.90499999999999,74.46291666666666,10.314166666666669,1703.1441666666667,26.715833333333332,3.3333333333333335
Islamabad,2024-06-12,40.9,28.0,35.4,40.5,26.1,33.9,2024-06-12T04:57,2024-06-12T19:19,17.6,33.5,325,25.61,41.38875,30.085000000000008,17.729583333333334,65.70458333333333,81.92958333333334,11.952083333333333,1878.2416666666666,21.115,3.4166666666666665
Islamabad,2024-06-13,41.1,28.5,34.7,40.2,26.7,33.3,2024-06-13T04:57,2024-06-13T19:19,23.2,51.5,144,23.66,37.744166666666665,26.002916666666668,11.626666666666665,65.7175,77.32166666666669,11.775833333333333,1790.3441666666668,17.113333333333333,3.3333333333333335
Islamabad,2024-06-14,39.4,29.9,34.0,40.8,29.1,33.5,2024-06-14T04:57,2024-06-14T19:20,23.6,46.8,63,21.46,46.127916666666664,30.73833333333334,28.855000000000004,77.69791666666667,63.66916666666668,12.875000000000002,2240.3991666666666,24.354583333333338,3.4583333333333335
Islamabad,2024-06-15,40.7,28.7,34.6,40.4,27.7,34.3,2024-06-15T04:57,2024-06-15T19:20,16.0,41.8,313,24.18,45.82041666666667,29.373333333333335,7.0275,51.759166666666665,72.89125,9.934166666666668,1426.24,22.079166666666662,3.1666666666666665
Islamabad,2024-06-16,41.0,30.5,36.2,41.0,29.2,35.3,2024-06-16T04:57,2024-06-16T19:20,16.1,32.0,320,24.66,48.73,30.78,0.0,45.24,27.54,9.3,1188.28,53.2,3.0
Islamabad,2024-06-17,42.6,30.8,37.0,43.1,30.0,35.8,2024-06-17T04:57,2024-06-17T19:21,28.4,52.6,1,23.6,58.41652173913043,34.18826086956523,12.989565217391306,62.44347826086957,76.35260869565217,11.264782608695654,1756.73,21.90478260869565,3.4347826086956523
Islamabad,2024-06-18,42.1,31.8,37.0,41.6,30.7,35.5,2024-06-18T04:57,2024-06-18T19:21,32.2,56.2,352,23.7,63.83625,34.111666666666665,21.614166666666666,73.66458333333333,59.55208333333334,12.792083333333332,2052.229166666667,24.021250000000006,3.4166666666666665
Islamabad,2024-06-19,40.8,28.9,35.7,41.2,28.2,35.0,2024-06-19T04:58,2024-06-19T19:21,12.7,27.0,313,24.22,77.89500000000001,49.86375,14.602083333333333,97.34250000000002,74.8,20.806250000000002,2507.567083333334,27.142500000000002,4.208333333333333
Islamabad,2024-06-20,36.9,29.4,32.9,36.4,29.2,32.4,2024-06-20T04:58,2024-06-20T19:21,19.0,38.2,143,20.35,60.904999999999994,38.76,4.494583333333334,54.48291666666666,95.84541666666665,14.902500000000003,1443.6241666666658,22.564583333333335,3.6666666666666665
Islamabad,2024-06-21,33.1,25.8,29.8,34.2,27.6,31.2,2024-06-21T04:58,2024-06-21T19:22,16.5,35.3,113,18.27,43.73291666666666,29.40833333333333,4.2162500000000005,46.071666666666665,90.9575,11.608333333333329,1192.1725,20.8075,3.5
Islamabad,2024-06-22,36.1,25.1,31.1,36.6,25.4,31.4,2024-06-22T04:58,2024-06-22T19:22,17.6,34.6,308,23.53,34.4475,25.435833333333335,0.4958333333333333,27.94458333333334,110.85000000000001,7.684166666666667,867.8429166666665,12.985833333333334,3.4166666666666665
Islamabad,2024-06-23,37.1,30.2,33.8,37.9,30.6,34.2,2024-06-23T04:58,2024-06-23T19:22,23.2,44.3,293,22.11,40.92541666666667,31.574583333333337,2.2804166666666665,48.24541666666667,85.39541666666668,9.416666666666666,1323.7387499999998,20.954583333333332,3.5416666666666665
Islamabad,2024-06-24,39.0,30.5,34.8,39.0,31.3,35.1,2024-06-24T04:59,2024-06-24T19:22,14.9,30.2,300,23.65,55.05291666666667,44.51666666666666,11.324583333333331,69.82000000000001,93.56583333333337,16.902916666666666,1962.384166666667,28.026666666666667,4.041666666666667
Islamabad,2024-06-25,39.9,28.1,35.1,40.8,28.5,34.6,2024-06-25T04:59,2024-06-25T19:22,21.8,38.9,5,23.71,48.22166666666667,37.98208333333333,13.807083333333331,67.79333333333334,76.7925,11.34083333333333,1899.6591666666664,23.588750000000005,3.5416666666666665
Islamabad,2024-06-26,40.8,29.8,36.7,40.5,28.9,36.6,2024-06-26T04:59,2024-06-26T19:22,16.8,34.2,300,24.07,49.26125,38.17375,9.5125,67.23125,88.29708333333333,13.01375,1827.2004166666666,21.938750000000002,3.8333333333333335
